"views","likes","dislikes","comment_count","days_trending","days_after_publish","num_tags","title_word_count","description_word_count","category_id","Country","engagement","category"
867001,7002,474,813,4,1,1,6,26,"23","Canada",0.009560542606063892,"Comedy"
118197,3559,205,619,3,1,4,13,67,"10","Canada",0.03708215944567121,"Music"
1893,8,0,0,4,10,1,3,14,"22","USA",0.004226096143687269,"People & Blogs"
552493,16651,452,3739,1,1,39,17,159,"17","Canada",0.037723554868568474,"Sports"
1071286,45049,288,1748,9,5,18,7,98,"22","United Kingdom",0.04395184852597719,"People & Blogs"
67401,2606,70,338,1,1,40,18,221,"24","Canada",0.04471743742674441,"Entertainment"
84295,569,73,82,1,1,32,11,91,"24","Canada",0.008588884275461178,"Entertainment"
62248,981,14,66,7,4,6,8,3,"24","United Kingdom",0.01704472432849248,"Entertainment"
155488,10484,483,1944,3,1,17,7,89,"24","Germany",0.08303534677917267,"Entertainment"
452460,1727,663,178,2,1,13,8,488,"24","Canada",0.005675639835565575,"Entertainment"
39960,2464,37,223,1,1,4,9,174,"28","Germany",0.06816816816816818,"Science & Technology"
23227,994,6,160,1,1,1,8,1,"1","Germany",0.04994187798682568,"Film & Animation"
202967,2544,46,189,3,0,1,9,55,"1","Canada",0.013691880946163661,"Film & Animation"
571776,30634,291,4397,1,1,19,8,31,"20","Canada",0.06177594022834117,"Gaming"
157494,16173,308,719,1,1,32,12,136,"20","Germany",0.10921050960671518,"Gaming"
2972,570,6,103,1,1,16,9,32,"22","Germany",0.2284656796769852,"People & Blogs"
215961,4213,307,558,1,1,25,12,184,"24","Germany",0.023513504753173025,"Entertainment"
736928,25659,495,1787,2,1,13,11,237,"27","Canada",0.03791550870641365,"Education"
3525,75,0,2,1,1,25,9,159,"22","Germany",0.021843971631205675,"People & Blogs"
34723,461,37,166,1,1,11,12,56,"17","Germany",0.019122771649915042,"Sports"
65658,3510,136,509,2,1,5,3,113,"24","Germany",0.06328246367540893,"Entertainment"
295940,2811,319,1770,2,1,28,13,170,"25","Canada",0.016557410285868757,"News & Politics"
1140130,30328,4405,16582,2,1,31,9,424,"24","Germany",0.04500802540061221,"Entertainment"
106021,1130,56,269,1,1,27,14,53,"24","Germany",0.013723696248856358,"Entertainment"
1031230,17508,936,1616,3,1,38,7,207,"24","Canada",0.019452498472697654,"Entertainment"
45250,2030,75,406,1,0,23,7,245,"25","Canada",0.05549171270718232,"News & Politics"
784803,50081,463,1389,2,0,36,11,239,"23","United Kingdom",0.0661732944445931,"Comedy"
6772,1016,8,41,1,1,1,6,13,"23","Canada",0.15726520968694624,"Comedy"
4704560,207679,3482,13708,11,3,10,5,113,"20","United Kingdom",0.04779809376434778,"Gaming"
264280,6686,84,628,1,1,12,5,198,"24","Canada",0.027993037687301346,"Entertainment"
403498,6532,136,1716,2,1,23,4,141,"24","Canada",0.020778293820539383,"Entertainment"
1016225,0,0,26,3,5,13,8,140,"17","USA",2.5584885237029202E-5,"Sports"
1312737,23435,1209,4589,4,1,10,10,106,"24","Canada",0.022268740806422,"Entertainment"
29593,1539,21,163,1,1,28,13,161,"24","Germany",0.05822322846619133,"Entertainment"
56772,5938,19,251,2,1,17,4,65,"10","Germany",0.10934967941943212,"Music"
937472,8173,741,6003,2,0,14,5,10,"24","Germany",0.015911941903331513,"Entertainment"
372037,2518,424,1061,9,0,15,10,10,"17","USA",0.010759682504697114,"Sports"
64945,2291,62,262,1,1,21,9,76,"24","Germany",0.040264839479559625,"Entertainment"
1224859,63041,13935,6257,5,1,18,9,64,"24","Germany",0.0679531276661232,"Entertainment"
2087,4,0,0,3,3,1,7,36,"24","USA",0.0019166267369429804,"Entertainment"
405789,5046,169,375,3,1,33,9,94,"17","USA",0.01377563216351355,"Sports"
54001,2832,402,725,1,1,15,8,99,"24","Germany",0.07331345715820077,"Entertainment"
272666,1603,205,1269,2,1,20,8,251,"24","Canada",0.011284868667160556,"Entertainment"
61112,5693,704,674,2,1,13,7,96,"20","Germany",0.11570558973687656,"Gaming"
106370,6726,116,1400,1,1,30,9,206,"1","Canada",0.07748425307887562,"Film & Animation"
3602,231,7,89,1,1,10,14,211,"20","Germany",0.09078289838978346,"Gaming"
3846957,86182,3704,10348,2,1,18,15,71,"10","Canada",0.026055399111557524,"Music"
64864,4759,43,541,1,1,31,8,141,"24","Canada",0.08237234829797731,"Entertainment"
435065,841,242,27,1,2,12,15,15,"10","Germany",0.002551342902784641,"Music"
12341,64,2,2,1,1,20,8,21,"17","Germany",0.005510088323474597,"Sports"
496715,24296,1095,2073,2,1,19,7,161,"10","Canada",0.055291263601864246,"Music"
37305,127,38,5,1,1,17,10,37,"24","Germany",0.0045570298887548585,"Entertainment"
267154,616,147,122,1,1,1,8,1,"2","Germany",0.0033126960479723305,"Autos & Vehicles"
36287,363,18,85,1,1,36,12,218,"24","Canada",0.012842064651252514,"Entertainment"
29197,187,9,17,1,1,2,6,21,"24","Germany",0.00729527006199267,"Entertainment"
3976,132,2,32,1,1,5,5,125,"28","Germany",0.041750503018108655,"Science & Technology"
8593,516,19,49,1,1,25,6,34,"10","Germany",0.0679622948911905,"Music"
5851,247,51,103,1,1,14,13,202,"24","Germany",0.0685352931122885,"Entertainment"
6984304,287605,4352,16498,15,1,33,7,173,"10","United Kingdom",0.04416402836989913,"Music"
1545912,16970,1691,935,1,1,37,7,257,"26","Germany",0.012676012606150932,"Howto & Style"
364293,7311,413,1066,4,1,23,15,194,"24","Germany",0.02412892918612216,"Entertainment"
4108,373,4,65,1,1,31,4,245,"22","Germany",0.10759493670886076,"People & Blogs"
182171,21740,757,811,1,2,13,14,126,"10","Germany",0.12794572132776347,"Music"
12568,87,8,5,1,1,13,8,9,"25","Germany",0.007956715467854869,"News & Politics"
5317,140,1,44,2,1,20,12,20,"17","Canada",0.034794056798946774,"Sports"
197681,21185,1687,524,4,1,16,12,210,"20","Germany",0.11835229485888882,"Gaming"
68676,2062,67,303,1,1,31,7,198,"22","Germany",0.035412662356572894,"People & Blogs"
72294,4785,256,637,5,2,8,6,233,"23","USA",0.07854040445956788,"Comedy"
11555,535,7,88,1,1,15,10,85,"17","Germany",0.05452185201211597,"Sports"
256760,782,98,793,4,2,10,10,71,"25","USA",0.006515812431842966,"News & Politics"
1724379,26040,1436,1570,17,1,36,17,633,"23","USA",0.01684432482650276,"Comedy"
37131,1286,35,341,1,1,29,20,123,"24","Germany",0.044760442756726186,"Entertainment"
7678343,433753,28404,43141,3,1,1,9,65,"23","Germany",0.06580820888048372,"Comedy"
2160045,29726,947,2329,10,1,25,15,352,"24","United Kingdom",0.015278385404007788,"Entertainment"
5182,240,20,18,1,1,17,4,159,"26","Germany",0.05364724044770359,"Howto & Style"
2780,268,5,105,1,1,18,11,373,"24","Germany",0.13597122302158274,"Entertainment"
1635960,43860,1153,3795,4,1,38,11,146,"26","USA",0.029834470280446956,"Howto & Style"
155834,3914,636,541,1,1,29,14,238,"22","Germany",0.03266937895452854,"People & Blogs"
66933,1050,44,121,1,1,4,10,88,"24","Germany",0.018152480839048003,"Entertainment"
53633,3496,52,406,1,1,12,5,78,"22","Germany",0.07372326739134488,"People & Blogs"
89400,203,45,16,1,1,6,7,104,"22","Canada",0.002953020134228188,"People & Blogs"
12308,374,9,90,2,1,11,12,410,"2","Germany",0.03843028924276893,"Autos & Vehicles"
154651,666,198,93,1,1,20,8,92,"24","Canada",0.006188126814569579,"Entertainment"
96320,3566,54,133,1,2,12,3,67,"10","Germany",0.038963870431893685,"Music"
495519,5079,587,1473,2,1,21,6,22,"22","Canada",0.014407116578779017,"People & Blogs"
156367,257,76,1,1,1,5,11,27,"20","Germany",0.0021360005627785914,"Gaming"
452773,25045,764,3739,10,2,10,5,76,"24","United Kingdom",0.06526007513698917,"Entertainment"
149205,2621,133,505,1,1,43,15,61,"25","Canada",0.02184243155390235,"News & Politics"
1913,19,0,0,1,1,18,7,57,"17","Germany",0.009932043910088865,"Sports"
10733,246,4,20,1,1,53,9,160,"24","Germany",0.025156060747228176,"Entertainment"
19758,381,30,158,1,2,19,8,37,"26","Germany",0.028798461382731046,"Howto & Style"
823228,18066,666,4402,2,1,15,12,84,"2","Canada",0.028101570889231174,"Autos & Vehicles"
11765,1231,7,250,1,1,17,5,254,"24","Germany",0.12647683807904803,"Entertainment"
164241,429,35,343,5,4,8,11,25,"17","USA",0.004913511242625167,"Sports"
235092,4257,214,877,2,1,27,7,199,"24","Germany",0.02274854099671618,"Entertainment"
216165,9378,342,841,7,1,24,13,268,"28","USA",0.04885619781185668,"Science & Technology"
1146812,93324,4099,4561,12,1,11,8,65,"24","United Kingdom",0.08892826374331625,"Entertainment"
121670,7206,99,289,2,1,3,12,67,"20","Germany",0.062414728363606474,"Gaming"
116745,1946,21,394,1,1,8,6,22,"24","Canada",0.020223564178337403,"Entertainment"
388651,2766,238,451,1,1,14,9,155,"24","Canada",0.00888972368526004,"Entertainment"
7310,95,5,14,1,1,1,7,79,"24","Germany",0.015595075239398085,"Entertainment"
83227,2233,266,0,1,1,18,14,99,"24","Canada",0.030026313576123134,"Entertainment"
69531,456,60,201,1,1,31,11,199,"25","Canada",0.0103119471890236,"News & Politics"
136250,7601,246,1469,1,1,1,4,1,"2","Canada",0.06837431192660551,"Autos & Vehicles"
87787,290,119,338,1,1,33,15,278,"25","Canada",0.008509232574299155,"News & Politics"
214960,18088,415,2495,3,1,10,3,35,"20","Germany",0.09768328991440269,"Gaming"
133558,10165,83,1607,1,1,21,8,101,"24","Canada",0.08876293445544257,"Entertainment"
5478,319,8,117,1,1,18,10,83,"20","Germany",0.08105147864184009,"Gaming"
325318,1859,640,668,1,1,28,14,137,"28","Canada",0.00973508997350285,"Science & Technology"
60351,1712,63,498,1,0,27,10,433,"25","Canada",0.03766300475551358,"News & Politics"
79381,2780,114,2271,1,1,25,15,110,"25","Canada",0.06506594777087717,"News & Politics"
4164,407,4,231,1,1,8,13,46,"25","Canada",0.15417867435158503,"News & Politics"
22514,605,23,115,2,1,24,18,188,"24","Germany",0.033001687838678156,"Entertainment"
237171,3424,268,180,7,1,4,5,85,"10","USA",0.016325773387134177,"Music"
87804,5584,67,649,2,1,16,11,344,"15","Germany",0.07175071750717507,"Pets & Animals"
33961,5522,28,478,1,1,17,10,109,"23","Germany",0.17749771797061334,"Comedy"
7228499,177523,4530,8171,6,0,19,14,192,"10","Canada",0.02631583680097348,"Music"
66466,2036,183,1427,1,0,27,4,398,"25","Canada",0.05485511389281738,"News & Politics"
92475,6322,353,958,1,320,4,10,38,"27","United Kingdom",0.08254122735874561,"Education"
59742,4498,56,645,1,1,54,10,83,"24","Canada",0.08702420407753339,"Entertainment"
141520,2611,925,608,7,1,30,8,122,"24","USA",0.02928208027133974,"Entertainment"
73576,1187,18,61,1,1,20,10,17,"24","United Kingdom",0.01720669783625095,"Entertainment"
22786,1349,25,221,3,3,13,7,212,"26","USA",0.06999912226805934,"Howto & Style"
1433883,27611,1462,3966,1,1,17,17,603,"17","Germany",0.023041628919514355,"Sports"
113180,311,39,30,1,0,7,11,1,"17","Canada",0.0033574836543558933,"Sports"
452487,16548,322,490,2,1,46,7,120,"1","Canada",0.03836574310422178,"Film & Animation"
213617,4017,88,903,1,2,44,10,128,"20","Canada",0.023443827036237753,"Gaming"
1851126,55355,1680,3575,4,1,31,12,185,"24","Canada",0.03274223364589985,"Entertainment"
102900,426,79,497,1,1,1,17,17,"25","Canada",0.009737609329446064,"News & Politics"
1492987,44913,3323,6600,2,1,38,7,240,"27","Canada",0.03672905390334946,"Education"
23491,44,170,20,1,2,10,13,151,"22","Germany",0.00996126175982291,"People & Blogs"
18748,355,8,108,1,0,8,6,63,"24","Canada",0.025122679752506934,"Entertainment"
7966,410,14,33,1,2,5,6,76,"23","Canada",0.05736881747426563,"Comedy"
561583,4171,280,282,1,0,1,16,1,"2","Canada",0.00842796167262898,"Autos & Vehicles"
22614,928,14,164,1,0,16,5,79,"24","Canada",0.04890775625718581,"Entertainment"
6070,28,13,3,1,1,1,9,62,"22","Germany",0.007248764415156508,"People & Blogs"
108766,5757,124,485,1,1,28,10,459,"26","Canada",0.05852931982420977,"Howto & Style"
41428,333,82,104,1,2,13,6,57,"24","Germany",0.012527759003572463,"Entertainment"
406983,16717,298,1724,1,1,14,6,231,"28","Canada",0.046043692242673524,"Science & Technology"
1250558,41463,639,2731,3,12,25,4,169,"24","United Kingdom",0.0358503963830546,"Entertainment"
95323,9598,117,483,2,1,19,9,132,"26","Canada",0.10698362409911563,"Howto & Style"
1641394,18448,2171,1949,15,2,27,6,103,"24","USA",0.013749288714348901,"Entertainment"
219927,1648,215,422,1,1,17,8,190,"22","Germany",0.010389811164613712,"People & Blogs"
40816,2077,54,123,1,1,7,11,25,"23","Germany",0.0552234417875343,"Comedy"
1270217,82635,2085,1643,2,1,13,3,74,"23","Canada",0.06799074488847182,"Comedy"
52017,238,19,26,1,1,27,10,78,"24","Germany",0.005440529057808024,"Entertainment"
27497,706,51,35,1,3,19,8,32,"22","Canada",0.028803142160963014,"People & Blogs"
36350,155,15,8,1,1,1,10,1,"22","Germany",0.004896836313617607,"People & Blogs"
450249,13276,81,456,2,2,7,9,116,"1","Canada",0.030678580074580953,"Film & Animation"
419936,49648,2247,10394,2,1,25,5,267,"23","Canada",0.14832974548502628,"Comedy"
112728,6691,179,22,1,3,7,10,123,"20","Germany",0.06113831523667589,"Gaming"
30295,124,33,23,1,1,24,14,45,"24","Germany",0.0059415745172470705,"Entertainment"
150617,1315,395,325,6,1,8,12,1,"24","USA",0.013511091045499512,"Entertainment"
6163,315,6,53,1,1,14,9,42,"22","Germany",0.06068473146195035,"People & Blogs"
250350,4546,216,754,1,1,25,12,294,"24","Canada",0.022033153584981025,"Entertainment"
84564,7292,236,1483,3,1,14,4,112,"24","Germany",0.10655834634123268,"Entertainment"
64596,4768,102,770,1,1,16,8,82,"28","Germany",0.0873119078580717,"Science & Technology"
96677,840,79,89,8,1,26,14,220,"10","United Kingdom",0.010426471653030194,"Music"
6415756,111486,16133,15504,18,1,26,9,440,"24","USA",0.022308049121568838,"Entertainment"
166167,5226,109,593,2,1,31,3,389,"19","Canada",0.03567495351062485,"Travel & Events"
66021,2136,94,543,5,2,18,6,760,"24","USA",0.0420017873100983,"Entertainment"
23451,52,4,139,1,2,1,11,69,"22","Germany",0.008315210438787258,"People & Blogs"
220302,12690,50,1246,2,1,5,11,63,"22","Canada",0.06348557888716398,"People & Blogs"
26096,788,29,4,1,0,48,18,124,"29","Canada",0.031460760269773146,"Nonprofits & Activism"
397143,38519,466,2425,1,1,6,7,56,"17","Canada",0.10426974666555876,"Sports"
141586,1754,99,187,2,2,21,9,276,"24","USA",0.014408204200980324,"Entertainment"
195362,1571,301,1930,3,1,6,9,40,"25","Canada",0.01946130772616988,"News & Politics"
12749,247,5,0,1,0,22,9,158,"22","Canada",0.019766256176955054,"People & Blogs"
3785,94,5,8,1,1,25,11,68,"15","Germany",0.028269484808454426,"Pets & Animals"
3371618,150052,2252,9738,14,1,22,10,179,"22","USA",0.04806060473042913,"People & Blogs"
34489,1541,28,438,1,1,50,7,37,"25","Canada",0.058192467163443416,"News & Politics"
40236,196,15,121,1,2,10,15,49,"24","Germany",0.00825131722835272,"Entertainment"
630483,20697,905,1904,13,1,7,4,322,"10","United Kingdom",0.037282527839767286,"Music"
781163,17956,1339,3028,1,1,34,5,39,"24","Canada",0.02857662229265851,"Entertainment"
1204192,42508,446,7414,3,1,39,6,599,"22","Canada",0.041827216922218385,"People & Blogs"
200490,24429,188,3376,1,1,9,5,117,"25","Canada",0.13962292383660033,"News & Politics"
15144,222,33,119,7,3,15,6,105,"20","United Kingdom",0.024696249339672478,"Gaming"
77954,203,46,64,1,1,4,7,1,"22","Germany",0.00401518844446725,"People & Blogs"
7982,269,7,86,1,1,9,10,247,"2","Canada",0.04535204209471311,"Autos & Vehicles"
16165,322,29,148,1,1,27,6,121,"22","Germany",0.030869161769254562,"People & Blogs"
154542,5412,466,871,1,2,2,11,111,"24","Germany",0.04367097617476155,"Entertainment"
1001592,16713,636,480,1,1,23,9,138,"24","Germany",0.01780066134713536,"Entertainment"
236604,3199,78,513,9,3,31,9,80,"20","United Kingdom",0.016018325979273385,"Gaming"
127913,1055,73,303,1,2,5,10,87,"25","Canada",0.011187291362097675,"News & Politics"
24046,699,12,207,1,1,9,4,13,"25","Germany",0.0381768277468186,"News & Politics"
859829,5574,2505,5315,4,1,31,11,290,"24","Canada",0.015577515994459364,"Entertainment"
308945,7400,87,644,1,1,14,6,197,"24","Germany",0.026318600398129118,"Entertainment"
1180431,9467,274,406,2,1,18,8,336,"22","Germany",0.008596012812269417,"People & Blogs"
115656,10027,375,1621,1,1,18,7,71,"24","Germany",0.10395483156948192,"Entertainment"
46944,1245,31,80,7,6,22,10,262,"15","United Kingdom",0.028885480572597138,"Pets & Animals"
433450,2157,33,148,2,5,22,15,207,"24","USA",0.005393932402814627,"Entertainment"
91680,1463,24,74,1,1,31,13,281,"24","Canada",0.017026614310645723,"Entertainment"
2295021,45785,1361,6379,3,0,7,7,56,"24","United Kingdom",0.023322226681150193,"Entertainment"
62021,410,47,54,1,1,29,10,229,"24","Germany",0.008239144805791587,"Entertainment"
7504,593,43,82,1,1,12,14,23,"25","Germany",0.09568230277185501,"News & Politics"
420304,17418,272,700,1,2,1,8,1,"22","Canada",0.04375404469146142,"People & Blogs"
99692,0,0,108,2,1,21,6,210,"1","Germany",0.0010833366769650524,"Film & Animation"
453515,4307,2195,1620,2,1,27,11,302,"24","Canada",0.017908999702325172,"Entertainment"
11111,588,12,265,1,2,26,14,116,"25","Germany",0.07785077850778507,"News & Politics"
52307,428,15,153,1,1,19,10,79,"17","Canada",0.011394268453553062,"Sports"
1093954,44300,3715,1157,1,1,22,3,47,"23","Germany",0.04494887353581595,"Comedy"
4175,200,4,22,1,1,12,4,39,"10","Germany",0.054131736526946105,"Music"
235421,21551,298,4114,1,1,9,7,181,"25","Canada",0.11028327974139945,"News & Politics"
27356,704,31,10,1,2,34,10,162,"22","Germany",0.027233513671589413,"People & Blogs"
529245,6382,283,540,1,2,11,16,454,"25","Germany",0.01361373277026708,"News & Politics"
831246,34423,502,3604,2,1,24,10,427,"24","Germany",0.046350899733652855,"Entertainment"
108402,630,232,257,6,1,14,9,270,"24","USA",0.010322687773288316,"Entertainment"
38447,819,173,0,5,1,4,11,10,"25","USA",0.025801753062657685,"News & Politics"
302301,13434,110,2085,2,1,29,16,381,"26","Canada",0.05170012669491666,"Howto & Style"
357435,2706,347,840,2,1,17,8,189,"22","Germany",0.010891490760557863,"People & Blogs"
370066,8528,192,380,2,1,30,8,12,"24","Germany",0.024590208233125983,"Entertainment"
684438,3439,2213,1038,3,2,21,14,164,"17","USA",0.009774442681440832,"Sports"
183389,9111,1335,587,2,1,8,8,126,"24","Germany",0.0601617327102498,"Entertainment"
128435,6460,60,828,1,2,28,12,228,"26","Canada",0.05721181920815977,"Howto & Style"
722635,24071,462,1304,2,1,32,12,88,"24","Germany",0.03575387297875138,"Entertainment"
126982,2419,39,85,1,1,31,13,301,"17","Germany",0.020026460443212424,"Sports"
15076,386,7,44,1,1,11,14,10,"25","Germany",0.02898646855929955,"News & Politics"
530726,9555,380,1216,3,1,10,13,76,"24","Germany",0.021010841752618113,"Entertainment"
241678,6950,259,846,12,1,17,4,239,"24","USA",0.03332947144547704,"Entertainment"
581872,20529,1326,2104,2,1,15,7,162,"23","Canada",0.04117572249566915,"Comedy"
216941,4454,122,140,1,3,13,5,17,"10","Canada",0.021738629396932805,"Music"
142825,1438,726,628,7,1,27,11,200,"25","USA",0.019548398389637667,"News & Politics"
25896,548,8,507,1,1,5,10,23,"24","Canada",0.04104881062712388,"Entertainment"
196774,1080,136,401,2,1,29,17,18,"24","Canada",0.008217549066441704,"Entertainment"
17586,629,21,89,1,1,1,15,68,"22","Germany",0.0420220630046628,"People & Blogs"
159038,15031,423,995,3,1,18,6,122,"10","Germany",0.1034281115205171,"Music"
280253,15480,142,1628,2,1,24,4,353,"27","Canada",0.061551526656271296,"Education"
2531,168,1,59,1,1,24,12,616,"22","Germany",0.0900829711576452,"People & Blogs"
105577,452,49,76,1,1,8,8,7,"24","Canada",0.005465205489832065,"Entertainment"
97945,372,58,83,7,3,37,13,73,"17","USA",0.0052376333656644035,"Sports"
46876,741,20,28,1,1,48,8,162,"24","Germany",0.0168316409249936,"Entertainment"
105478,1354,51,211,6,748,7,5,19,"19","United Kingdom",0.015320730389275488,"Travel & Events"
24647,1152,63,345,2,1,16,13,778,"26","Germany",0.06329370714488579,"Howto & Style"
97230,1494,116,120,1,1,39,8,36,"24","Germany",0.01779286228530289,"Entertainment"
14973,32,57,1,1,1,2,10,42,"25","Germany",0.006010819475055099,"News & Politics"
2942269,688754,687,61516,1,2,17,5,21,"10","Germany",0.2552305720517057,"Music"
127747,156,50,292,1,1,33,6,79,"1","Germany",0.003898330293470688,"Film & Animation"
4558,510,18,40,1,1,31,10,196,"24","Germany",0.12461605967529618,"Entertainment"
